MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
60,6,0,11616,2,3,2,1,1,3,1,20,3,3,1,4,6,5,1978,1978,4,2,7,7,1,328,3,3,2,3,3,3,4,438,6,0,234,672,2,3,2,1,672,714,0,1386,0,0,2,1,3,1,3,6,1,1,3,2,1978,1,2,440,3,3,1,335,0,0,0,0,0,5,1,6,0,4,2010,1,2,158900
160,3,24,2280,2,2,1,1,1,1,1,22,3,3,5,4,7,5,1999,1999,2,2,9,9,2,360,3,3,3,2,3,4,2,549,6,0,195,744,2,2,2,1,757,744,0,1501,0,0,2,1,3,1,3,6,1,0,6,6,1999,3,2,440,3,3,1,0,0,0,0,0,0,5,5,6,0,8,2008,1,1,179400
60,6,65,12257,2,3,2,1,1,1,1,14,3,3,1,4,8,5,1995,1995,2,2,15,15,2,513,2,3,3,2,3,2,5,56,2,64,1198,1318,2,1,2,1,1328,1203,0,2531,0,0,2,1,4,1,2,9,1,1,3,2,1995,2,3,752,3,3,1,222,98,0,0,0,0,5,5,6,0,11,2007,1,1,290000
20,6,70,9100,2,3,1,1,1,1,1,13,3,3,1,1,6,6,1959,1959,4,2,16,16,4,0,3,3,2,3,3,4,4,612,6,0,252,864,2,1,2,1,864,0,0,864,0,0,1,0,2,1,3,5,1,0,6,6,2008,3,1,300,1,1,1,0,0,0,0,0,0,5,5,4,450,10,2009,1,1,127500
30,8,60,6911,2,3,1,1,1,4,1,4,2,3,1,1,5,5,1924,1950,2,2,16,16,4,0,3,3,3,3,3,3,5,405,6,0,740,1145,2,3,2,1,1301,0,0,1301,0,0,1,0,2,1,4,5,2,0,6,6,1965,3,2,440,3,3,1,0,0,0,0,0,0,5,5,6,0,10,2009,1,1,100000
60,3,72,8640,2,3,1,1,1,1,1,22,3,3,1,4,7,5,2009,2009,2,2,15,15,4,0,3,3,3,2,3,3,1,24,6,0,732,756,2,1,2,1,764,783,0,1547,0,0,2,1,3,1,2,7,1,0,6,2,2009,3,2,614,3,3,1,169,45,0,0,0,0,5,5,6,0,6,2010,6,1,215200
60,6,82,9430,2,3,1,1,1,1,1,14,3,3,1,4,8,5,1999,1999,2,2,15,15,2,673,2,3,3,2,3,3,1,1163,6,0,89,1252,2,1,2,1,1268,1097,0,2365,1,0,2,1,3,1,2,8,1,1,2,2,1999,2,3,856,3,3,1,0,128,0,0,180,0,5,5,6,0,7,2009,1,1,337000
120,6,30,9549,2,3,2,1,1,3,1,25,3,3,4,1,8,5,1995,1996,4,2,4,4,4,0,2,2,3,2,2,2,5,437,1,1057,0,1494,2,1,2,1,1494,0,0,1494,1,0,1,1,2,1,1,6,1,1,2,2,1995,1,2,481,3,3,1,0,30,0,0,216,0,5,5,6,0,4,2006,1,1,270000
20,6,75,14587,2,3,2,1,1,1,1,22,3,3,1,1,9,5,2008,2008,2,2,15,15,5,284,2,3,3,2,3,4,6,0,6,0,1498,1498,2,1,2,1,1506,0,0,1506,0,0,2,0,2,1,1,6,1,1,2,2,2008,1,2,592,3,3,1,0,174,0,0,0,0,5,5,6,0,8,2008,4,6,264132
60,6,80,10421,2,3,1,1,1,1,1,17,3,3,1,4,7,5,1988,1988,2,2,7,7,2,42,3,3,2,2,3,4,1,394,6,0,586,980,2,3,2,1,980,734,0,1714,0,0,2,1,3,1,3,7,1,1,3,2,1988,3,2,496,3,3,1,228,66,156,0,0,0,5,2,4,500,3,2010,1,1,196500
50,6,75,12508,2,3,2,1,1,1,1,12,3,3,1,2,6,7,1940,1985,2,2,15,15,4,0,3,3,2,2,3,3,2,660,6,0,323,983,2,1,2,1,983,767,0,1750,1,0,2,0,4,1,3,7,4,0,6,2,1989,3,1,423,3,3,1,245,0,156,0,0,0,5,5,4,1300,7,2008,1,1,160000
20,6,70,9100,2,3,1,1,1,1,1,6,3,3,1,1,7,5,2004,2005,4,2,15,15,4,0,2,3,3,2,3,4,1,24,6,0,1836,1860,2,1,2,1,1836,0,0,1836,0,0,2,0,3,1,2,8,1,1,2,2,2004,1,2,484,3,3,1,120,33,0,0,0,0,5,5,6,0,10,2006,1,1,216837
60,6,47,53504,2,3,3,3,1,3,2,23,3,3,1,4,8,5,2003,2003,4,2,6,17,2,603,1,3,3,2,3,1,2,1416,6,0,234,1650,2,1,2,1,1690,1589,0,3279,1,0,3,1,4,1,1,12,4,1,2,4,2003,1,3,841,3,3,1,503,36,0,0,210,0,5,5,6,0,6,2010,1,1,538000
85,6,0,7252,2,3,2,1,1,3,1,20,3,3,1,7,5,5,1982,1982,4,2,16,16,4,0,3,3,2,2,3,2,1,685,6,0,173,858,2,3,2,1,858,0,0,858,1,0,1,0,2,1,3,5,1,0,6,6,1983,3,2,576,3,3,1,120,0,0,0,0,0,5,5,6,0,4,2009,1,1,134900
20,6,67,8877,2,3,1,1,1,1,1,8,3,3,1,1,4,5,1951,1951,2,2,16,16,4,0,3,3,2,4,4,4,5,836,6,0,0,836,2,3,2,3,1220,0,0,1220,0,0,1,0,2,1,3,6,1,0,6,6,1951,3,2,396,3,3,1,0,0,0,0,0,0,5,5,6,0,4,2006,5,1,102000
80,6,94,7819,2,3,1,1,1,1,1,8,3,3,1,8,6,5,1976,1976,2,2,11,11,4,0,3,3,2,3,3,2,2,422,3,127,480,1029,2,3,2,1,1117,0,0,1117,1,0,1,0,3,1,3,6,1,1,3,6,1976,3,2,672,3,3,1,144,0,0,0,0,0,5,2,6,0,3,2010,1,2,107000
20,6,70,10150,2,3,1,1,1,1,1,13,2,3,1,1,5,5,1958,1958,2,2,16,16,4,1,3,3,2,3,3,4,4,456,6,0,456,912,2,1,2,2,912,0,0,912,0,0,1,0,2,1,3,5,1,0,6,2,1958,2,1,275,3,3,1,0,0,0,0,0,0,5,5,6,0,7,2007,5,1,114500
20,6,110,14226,2,3,1,1,1,2,1,16,3,3,1,1,8,5,2006,2006,4,2,15,15,2,375,2,3,3,2,3,2,6,0,6,0,1935,1935,2,2,2,1,1973,0,0,1973,0,0,2,0,3,1,2,9,1,1,2,2,2006,1,3,895,3,3,1,315,45,0,0,0,0,5,5,6,0,7,2007,4,6,395000
120,8,32,4500,2,3,1,1,1,4,1,12,3,3,4,1,6,5,1998,1998,4,2,15,15,2,320,3,3,3,1,3,4,1,866,6,0,338,1204,2,1,2,1,1204,0,0,1204,1,0,2,0,2,1,3,5,1,0,6,2,1998,1,2,412,3,3,1,0,247,0,0,0,0,5,5,6,0,6,2009,1,1,162000
20,6,86,11210,2,3,2,1,1,1,1,6,3,3,1,1,7,5,2005,2006,2,2,15,15,2,240,2,3,3,2,3,2,1,20,6,0,1594,1614,2,1,2,1,1614,0,0,1614,0,0,2,0,3,1,2,7,1,0,6,2,2005,2,3,865,3,3,1,144,59,0,0,0,0,5,5,6,0,7,2006,4,6,221500
20,6,100,13350,2,3,2,1,1,1,1,20,3,3,1,1,5,5,1974,1974,4,2,7,11,4,0,3,3,2,3,3,4,2,762,6,0,102,864,2,3,2,1,894,0,0,894,1,0,1,0,3,1,3,5,1,1,4,2,1974,3,2,440,3,3,1,241,0,0,0,0,0,5,2,6,0,6,2006,1,1,142500
90,5,60,8400,2,3,1,1,1,1,1,21,2,3,3,1,5,5,1977,1977,2,2,11,11,2,320,3,3,4,6,6,5,7,0,7,0,0,0,2,3,2,1,2020,0,0,2020,0,0,2,0,4,2,3,10,1,2,3,6,1977,3,2,630,3,3,1,0,0,0,0,0,0,5,5,6,0,10,2007,1,1,144000
90,6,78,10530,2,3,1,1,1,1,1,12,3,3,3,7,6,5,1977,1977,2,2,11,8,2,90,3,3,2,2,3,1,1,975,6,0,0,975,2,3,2,1,1004,0,0,1004,1,0,1,0,2,1,3,4,1,0,6,2,1977,3,2,504,3,3,1,0,0,0,0,0,0,5,5,6,0,5,2006,1,1,135000
20,6,63,7875,2,3,1,1,1,1,1,9,3,3,1,1,7,5,1995,1996,2,2,7,7,2,38,3,3,3,2,2,4,6,0,6,0,1237,1237,2,2,2,1,1253,0,0,1253,0,0,2,0,3,1,3,6,1,1,3,2,1995,1,2,402,3,3,1,220,21,0,0,0,0,5,5,6,0,6,2007,1,1,176000
60,6,65,7153,2,3,1,1,1,1,1,21,3,3,1,4,6,5,1992,1992,2,2,15,15,4,0,2,2,3,2,3,4,2,387,6,0,374,761,2,1,2,1,810,793,0,1603,0,0,2,1,3,1,2,7,1,0,6,2,1992,2,2,484,3,3,1,0,124,0,0,0,0,5,5,6,0,7,2006,1,1,175900
20,6,67,16285,2,3,3,1,1,1,1,6,3,3,1,1,7,5,2001,2002,2,2,15,15,4,0,2,3,3,2,3,4,6,0,6,0,1413,1413,2,1,2,1,1430,0,0,1430,0,0,2,0,3,1,2,6,1,0,6,2,2001,2,2,605,3,3,1,0,33,0,0,0,0,5,5,6,0,6,2009,1,1,187100
85,6,0,9101,2,3,2,1,1,2,1,12,3,3,1,7,5,6,1978,1978,2,2,11,11,2,104,3,2,3,2,3,2,1,1097,6,0,0,1097,2,1,2,1,1110,0,0,1110,1,0,1,0,1,1,2,4,1,1,3,2,1978,1,2,602,3,3,1,303,30,0,0,0,0,5,5,6,0,7,2009,1,1,165500
75,8,35,6300,2,1,1,1,1,1,1,18,3,3,1,6,6,6,1914,2001,2,2,16,17,4,0,3,3,2,3,3,4,6,0,6,0,742,742,2,1,2,1,742,742,0,1484,0,0,2,0,3,1,3,9,1,1,2,7,0,4,0,0,6,6,1,0,291,134,0,0,0,5,5,6,0,6,2008,1,1,128000
20,6,0,9790,2,3,1,1,1,1,1,17,2,3,1,1,6,5,1967,1967,2,2,4,16,4,0,3,3,2,3,3,4,4,251,5,630,491,1372,2,3,2,1,1342,0,0,1342,0,0,2,0,3,1,3,7,1,1,2,2,1967,3,2,457,3,3,1,0,0,0,0,197,0,5,5,6,0,9,2009,1,1,161500
50,8,60,10800,2,3,1,1,1,1,1,18,1,3,1,2,5,6,1915,1950,2,2,9,9,4,0,3,2,3,4,3,4,5,686,6,0,0,686,2,3,2,1,966,686,0,1652,1,0,2,0,4,1,3,7,1,0,6,6,1961,3,1,416,3,3,1,0,0,196,0,0,0,5,5,4,1200,6,2010,1,1,139000
60,6,76,10142,2,3,2,1,1,1,1,21,3,3,1,4,7,5,2004,2004,2,2,15,15,4,0,2,3,3,2,3,4,1,656,6,0,300,956,2,1,2,1,956,1128,0,2084,1,0,2,1,4,1,2,8,1,0,6,4,2004,2,2,618,3,3,1,0,45,0,0,0,0,5,5,6,0,1,2010,1,1,233000
20,8,50,6000,2,3,1,1,1,2,1,18,3,3,1,1,4,7,1954,2000,2,2,9,9,4,0,3,3,2,3,3,4,6,0,6,0,901,901,2,1,2,1,901,0,0,901,0,0,1,0,2,1,3,4,1,0,6,6,1954,3,1,281,4,3,1,0,0,0,0,0,0,5,5,6,0,8,2008,1,1,107900
60,6,0,12205,2,3,2,4,1,1,1,5,3,3,1,4,6,8,1966,2007,2,2,7,7,2,157,3,3,2,3,4,1,5,568,6,0,264,832,2,2,2,1,976,1111,0,2087,0,0,2,1,5,1,2,9,1,0,6,2,1966,1,2,444,3,3,1,133,168,0,0,0,0,5,5,6,0,7,2007,1,1,187500
120,6,43,3182,2,3,1,1,1,1,1,1,3,3,4,1,7,5,2005,2006,2,2,15,15,2,11,2,3,3,2,3,4,1,16,6,0,1129,1145,2,1,2,1,1145,0,0,1145,0,0,2,0,2,1,2,5,1,1,2,2,2005,1,2,397,3,3,1,100,16,0,0,0,0,5,5,6,0,9,2009,1,1,160200
80,6,0,11333,2,3,2,1,1,2,1,12,3,3,1,8,6,5,1976,1976,2,2,7,7,4,0,3,3,3,2,3,2,2,539,6,0,490,1029,2,3,2,1,1062,0,0,1062,1,0,1,0,3,1,3,5,1,2,3,2,1976,2,2,539,3,3,1,120,0,0,0,0,0,5,5,6,0,5,2007,1,1,146800
60,6,92,9920,2,3,2,1,1,3,1,14,3,3,1,4,7,5,1996,1997,2,2,9,9,4,0,2,3,3,2,3,2,1,862,6,0,255,1117,2,1,2,1,1127,886,0,2013,1,0,2,1,3,1,3,8,1,1,3,2,1997,3,2,455,3,3,1,180,130,0,0,0,0,5,5,6,0,6,2007,1,1,269790
20,6,76,9158,2,3,1,1,1,1,1,22,3,3,1,1,8,5,2007,2007,2,2,6,6,5,140,2,3,3,2,3,2,6,0,6,0,1496,1496,2,1,2,1,1496,0,0,1496,0,0,2,0,3,1,2,7,1,0,6,2,2007,1,2,474,3,3,1,168,130,0,0,0,0,5,5,6,0,6,2007,4,6,225000
60,6,0,10832,2,3,2,1,1,2,1,9,3,3,1,4,7,5,1994,1996,2,2,9,9,4,0,2,3,3,2,3,4,6,0,6,0,712,712,2,1,2,1,1086,809,0,1895,0,0,2,1,3,1,2,7,1,1,3,2,1994,1,2,409,3,3,1,143,46,0,0,0,0,5,5,4,500,10,2008,1,1,194500
60,6,70,8400,2,3,1,1,1,1,1,21,3,3,1,4,6,6,1980,1981,2,2,7,7,2,130,3,3,2,2,3,4,6,0,6,0,650,650,2,3,2,1,888,676,0,1564,0,0,2,1,3,1,3,7,1,1,3,2,1980,3,2,476,3,3,1,0,50,0,0,204,0,5,2,6,0,4,2010,1,1,171000
20,6,71,8197,2,3,1,1,1,1,1,20,3,3,1,1,6,5,1977,1977,2,2,11,11,2,148,3,3,2,3,3,4,6,0,6,0,660,660,2,1,2,1,1285,0,0,1285,0,0,1,1,3,1,3,7,1,1,3,2,1977,2,2,528,3,3,1,138,0,0,0,0,0,5,2,6,0,4,2007,1,1,143500
20,6,57,7677,2,3,1,1,1,1,1,13,3,3,1,1,5,5,1953,1953,2,2,15,15,4,0,3,3,2,3,3,4,3,570,6,0,203,773,2,2,2,1,773,0,0,773,0,0,1,0,2,1,3,4,1,0,6,2,1953,3,1,240,3,3,1,0,0,0,0,0,0,5,5,6,0,4,2008,1,2,110000
60,6,104,13518,2,3,1,1,1,1,1,16,3,3,1,4,9,5,2008,2009,4,2,15,15,5,860,1,3,3,1,3,4,6,0,6,0,1926,1926,2,1,2,1,1966,1174,0,3140,0,0,3,1,4,1,1,11,1,2,2,4,2009,1,3,820,3,3,1,144,78,0,0,0,0,5,5,6,0,7,2009,4,6,485000
50,6,60,7200,2,3,1,1,1,2,1,19,2,3,1,2,5,7,1937,1950,2,2,16,16,2,252,3,3,1,2,3,4,2,569,6,0,162,731,2,1,2,1,981,787,0,1768,1,0,1,1,3,1,2,7,1,2,3,6,1939,3,1,240,3,3,1,0,0,264,0,0,0,5,2,6,0,6,2007,1,1,175000
60,6,79,12798,2,3,2,3,1,1,2,5,2,3,1,4,6,5,1997,1997,2,2,15,15,4,0,3,3,3,2,3,1,1,462,6,0,154,616,2,2,2,1,616,1072,0,1688,1,0,2,1,4,1,2,8,1,0,6,2,1997,2,2,603,3,3,1,403,114,185,0,0,0,5,5,4,400,5,2008,1,1,200000
30,8,40,4800,2,3,1,1,1,1,1,10,3,3,1,1,4,7,1916,1990,2,2,9,9,4,0,3,3,2,3,3,4,5,197,6,0,999,1196,2,1,2,2,1196,0,0,1196,1,0,1,0,2,1,3,5,1,0,6,6,1957,3,2,440,3,3,1,0,0,0,0,0,0,5,5,6,0,7,2007,1,1,109900
60,6,63,8199,2,3,1,1,1,1,1,6,3,3,1,4,7,5,2005,2005,2,2,17,17,4,0,2,3,3,2,3,2,1,648,6,0,80,728,2,1,2,1,728,728,0,1456,1,0,2,1,3,1,2,7,1,1,2,2,2005,1,2,410,3,3,1,36,18,0,0,0,0,5,5,6,0,10,2008,1,1,189000
60,6,107,13891,2,3,1,1,1,1,1,16,3,3,1,4,9,5,2008,2009,4,2,15,15,5,424,1,3,3,1,3,1,6,0,6,0,1734,1734,2,1,2,1,1734,1088,0,2822,0,0,3,1,4,1,1,12,1,1,2,4,2009,2,3,1020,3,3,1,52,170,0,0,192,0,5,5,6,0,1,2009,4,6,582933
20,6,75,9000,2,3,1,1,1,1,1,13,3,3,1,1,5,5,1954,1954,2,2,16,16,4,0,3,3,2,3,3,4,5,812,6,0,124,936,2,3,2,1,1128,0,0,1128,0,0,1,0,2,1,3,5,2,0,6,2,1954,3,1,286,3,3,1,0,0,0,0,0,0,5,3,6,0,6,2006,1,5,118000
20,6,91,12274,2,3,2,1,1,4,1,22,3,3,1,1,7,5,2008,2008,2,2,15,15,5,256,2,3,3,2,3,4,6,0,6,0,1417,1417,2,1,2,1,1428,0,0,1428,0,0,2,0,3,1,1,6,1,0,6,2,2008,2,2,554,3,3,1,0,60,0,0,0,0,5,5,6,0,7,2008,4,6,227680
80,6,75,9750,2,3,1,1,1,1,1,13,3,3,1,8,5,5,1967,1967,2,2,15,15,4,0,3,3,3,3,3,2,2,400,4,480,100,980,2,2,2,1,980,0,0,980,0,0,2,0,3,1,3,6,1,0,6,2,1967,1,1,384,3,3,1,68,0,0,0,0,0,5,5,6,0,10,2006,1,1,135500
70,6,144,21384,2,3,1,1,1,1,1,4,3,3,1,4,5,6,1923,2004,2,2,16,16,4,0,3,3,2,3,3,1,1,1309,6,0,15,1324,2,1,2,1,1072,504,0,1576,2,0,1,1,3,1,2,6,1,1,3,2,1923,2,2,528,3,3,1,0,312,0,0,0,0,5,5,6,0,5,2009,1,1,223500
80,6,85,13400,2,3,1,1,1,1,1,13,3,3,1,8,5,5,1966,1966,2,2,15,15,2,1047,3,3,2,3,3,2,2,516,3,128,380,1024,2,3,2,1,1086,0,0,1086,1,0,1,0,3,1,3,6,1,1,2,2,1966,2,2,484,3,3,1,0,0,0,0,0,0,5,3,6,0,6,2006,1,1,159950
75,8,90,8100,2,3,1,1,1,2,1,18,3,3,1,6,5,5,1898,1965,4,2,1,1,4,0,3,3,3,3,3,4,6,0,6,0,849,849,2,3,1,2,1075,1063,0,2138,0,0,2,0,2,3,3,11,1,0,6,6,1910,3,2,360,4,5,3,40,156,0,0,0,0,5,2,6,0,11,2009,1,1,106000
20,6,78,10140,2,3,1,1,1,1,1,17,3,3,1,1,6,6,1974,1999,4,2,7,7,2,99,3,3,2,3,3,4,2,663,5,377,0,1040,2,4,2,1,1309,0,0,1309,1,0,1,1,3,1,2,5,1,1,4,2,1974,2,2,484,3,3,1,265,0,0,0,0,648,4,1,6,0,1,2006,1,1,181000
120,8,0,4438,2,3,1,1,1,1,1,6,3,3,4,1,6,5,2004,2004,2,2,15,15,2,169,2,3,3,2,3,1,1,662,6,0,186,848,2,1,2,1,848,0,0,848,1,0,1,0,1,1,2,4,1,1,2,2,2004,1,2,420,3,3,1,140,0,0,0,0,0,5,5,6,0,6,2008,9,1,144500
20,2,66,8712,1,3,1,2,1,1,2,10,3,3,1,1,5,5,1952,1952,4,2,16,16,4,0,4,3,2,3,3,2,6,0,6,0,540,540,2,3,1,2,1044,0,0,1044,0,0,1,0,2,1,4,4,1,0,6,3,1952,3,2,504,3,3,3,0,0,0,0,0,0,5,5,4,54,6,2010,1,4,55993
20,6,75,9750,2,3,1,1,1,1,1,13,3,3,1,1,6,6,1958,1958,2,2,9,9,2,243,3,3,2,3,3,4,4,608,6,0,834,1442,2,2,2,1,1442,0,0,1442,0,0,1,1,4,1,3,7,1,0,6,2,1958,2,1,301,3,3,1,0,0,275,0,0,0,5,5,4,500,4,2007,5,1,157900
50,6,45,8248,2,1,1,1,1,1,1,8,3,3,1,2,5,7,1918,1950,2,2,14,14,4,0,3,3,1,3,3,4,6,0,6,0,686,686,3,2,2,1,686,564,0,1250,0,1,1,1,3,1,4,7,1,0,6,6,1955,3,1,280,3,3,2,207,0,96,0,0,0,5,5,6,0,7,2006,1,1,116000
20,6,48,12137,2,3,3,1,1,3,1,6,3,3,1,1,7,5,1998,1998,2,2,15,15,2,442,3,3,3,2,3,4,6,0,6,0,1649,1649,2,1,2,1,1661,0,0,1661,0,0,2,0,3,1,2,6,1,0,6,2,1998,2,2,598,3,3,1,0,34,0,0,0,0,5,5,6,0,5,2010,1,1,224900
20,6,0,11425,2,3,2,1,1,2,1,13,3,3,1,1,5,6,1954,1954,2,2,4,4,4,0,3,3,2,3,3,4,3,486,6,0,522,1008,2,2,2,1,1008,0,0,1008,0,0,1,0,2,1,3,4,1,1,2,2,1954,2,1,275,3,3,1,0,0,120,0,0,0,5,5,6,0,7,2006,1,1,137000
20,6,0,13265,2,3,2,1,1,3,1,12,3,3,1,1,8,5,2002,2002,4,2,6,6,2,148,2,3,3,2,3,4,1,1218,6,0,350,1568,2,1,2,1,1689,0,0,1689,1,0,2,0,3,1,2,7,1,2,2,2,2002,2,3,857,3,3,1,150,59,0,0,0,0,5,5,6,0,7,2008,1,1,271000
80,6,80,8816,2,3,1,1,1,1,1,5,3,3,1,8,6,7,1971,1971,2,2,7,7,2,80,3,3,2,3,3,2,1,504,6,0,506,1010,2,2,2,1,1052,0,0,1052,1,0,1,0,3,1,3,6,1,0,6,2,1971,3,2,440,3,3,1,0,0,0,0,0,0,5,2,6,0,6,2010,1,1,155000
120,6,44,6371,2,3,2,1,1,1,1,16,3,3,4,1,7,5,2009,2010,2,2,15,15,5,128,2,3,3,2,3,3,1,733,6,0,625,1358,2,1,2,1,1358,0,0,1358,1,0,2,0,2,1,2,6,1,1,2,2,2010,2,2,484,3,3,1,192,35,0,0,0,0,5,5,6,0,6,2010,4,6,224000
60,6,72,7226,2,3,2,1,1,3,1,6,3,3,1,4,7,5,2003,2003,2,2,15,15,4,0,2,3,3,2,3,4,6,0,6,0,798,798,2,1,2,1,798,842,0,1640,0,0,2,1,3,1,2,6,1,0,6,2,2003,2,2,595,3,3,1,0,45,0,0,0,0,5,5,6,0,6,2008,1,1,183000
20,8,60,6000,2,2,1,2,1,1,2,18,3,3,2,1,4,4,1953,1953,2,2,9,9,4,0,4,3,2,4,3,4,6,0,6,0,936,936,2,3,1,1,936,0,0,936,0,0,1,0,2,1,3,4,3,0,6,6,1974,3,2,576,3,3,1,0,32,112,0,0,0,5,5,6,0,2,2009,1,1,93000
60,6,0,12394,2,3,2,1,1,2,1,9,3,3,1,4,7,5,2003,2003,2,2,15,15,4,0,2,3,3,2,3,1,6,0,6,0,847,847,2,1,2,1,847,886,0,1733,0,0,2,1,3,1,2,7,1,1,2,4,2003,1,2,433,3,3,1,100,48,0,0,0,0,5,5,6,0,10,2007,1,5,225000
50,6,60,9900,2,3,1,1,1,1,1,19,3,3,1,2,6,7,1940,1950,2,2,15,15,4,0,3,3,1,3,3,4,6,0,6,0,778,778,2,3,2,1,944,545,0,1489,0,0,2,0,3,1,3,7,1,1,2,6,1940,3,1,240,3,3,1,335,0,0,0,0,0,5,3,6,0,7,2009,1,1,139500
20,3,81,11216,2,3,1,1,1,1,1,22,3,3,1,1,8,5,2006,2006,2,2,15,15,4,0,2,3,3,2,2,4,6,0,6,0,1489,1489,2,1,2,1,1489,0,0,1489,0,0,2,0,3,1,2,7,1,1,2,2,2006,2,2,776,3,3,1,0,140,0,0,0,0,5,5,6,0,6,2006,4,6,232600
20,6,114,14803,2,3,1,1,1,1,1,16,6,6,1,1,10,5,2007,2008,4,2,6,6,2,816,1,3,3,1,3,2,1,1636,6,0,442,2078,2,1,2,1,2084,0,0,2084,1,0,2,0,2,1,1,7,1,1,2,2,2007,1,3,1220,3,3,1,188,45,0,0,0,0,5,5,6,0,6,2008,4,6,385000
45,8,50,6130,2,3,1,1,1,1,1,4,3,3,1,3,5,6,1924,1950,2,2,9,9,4,0,3,3,1,3,3,4,2,784,6,0,0,784,2,2,2,1,784,0,0,784,1,0,1,0,2,1,2,5,1,0,6,7,0,4,0,0,6,6,1,0,0,116,0,0,0,5,5,6,0,5,2008,1,1,109500
20,6,65,8529,2,3,2,1,1,1,1,21,3,3,1,1,7,5,2001,2001,2,2,15,15,4,0,2,3,3,2,3,4,1,20,6,0,1434,1454,2,1,2,1,1434,0,0,1434,0,0,2,0,3,1,2,6,1,1,3,2,2001,2,2,527,3,3,1,290,39,0,0,0,0,5,5,6,0,4,2009,1,1,189000
60,6,0,28698,2,3,3,4,1,3,3,5,3,3,1,4,5,5,1967,1967,1,6,11,11,4,0,3,3,3,3,2,1,5,249,2,764,0,1013,2,3,2,1,1160,966,0,2126,0,1,2,1,3,1,3,7,3,0,6,2,1967,1,2,538,3,3,1,486,0,0,0,225,0,5,5,6,0,6,2009,1,2,185000
160,3,24,2544,2,2,1,1,1,1,1,22,3,3,5,4,7,5,2005,2005,2,2,9,9,4,0,2,3,3,2,3,4,6,0,6,0,600,600,2,1,2,1,520,623,80,1223,0,0,2,1,2,1,2,4,1,0,6,6,2005,2,2,480,3,3,1,0,166,0,0,0,0,5,5,6,0,7,2006,1,1,147400
20,6,80,11900,2,3,2,1,1,2,1,13,3,3,1,1,6,5,1957,1957,2,2,7,7,2,387,3,3,2,3,3,4,4,1040,6,0,352,1392,2,3,2,2,1392,0,0,1392,1,0,1,1,3,1,3,6,1,2,2,2,1957,2,2,458,3,3,1,0,0,0,0,192,0,5,5,6,0,6,2008,1,1,166000
160,3,30,3180,2,2,1,1,1,1,1,22,3,3,4,4,7,5,2005,2005,2,2,9,9,4,0,3,3,3,2,3,4,6,0,6,0,600,600,2,1,2,1,520,600,80,1200,0,0,2,1,2,1,2,4,1,0,6,6,2005,2,2,480,3,3,1,0,166,0,0,0,0,5,5,6,0,6,2006,1,1,151000
60,6,44,9548,2,3,2,1,1,3,1,6,3,3,1,4,7,6,2003,2003,2,2,15,15,2,223,2,3,3,2,3,4,1,483,6,0,458,941,2,1,2,1,941,888,0,1829,1,0,2,1,3,1,2,7,1,1,3,2,2003,2,2,613,3,3,1,192,39,0,0,0,0,5,5,6,0,1,2010,1,1,237000
20,6,100,10004,2,3,1,1,1,1,1,13,3,3,1,1,6,6,1964,1964,2,2,7,11,2,180,3,3,2,3,3,4,4,196,3,345,975,1516,2,3,2,1,1516,0,0,1516,0,0,1,1,3,1,3,6,1,0,6,2,1964,2,2,472,3,3,1,0,0,0,0,152,0,5,5,6,0,2,2009,1,1,167000
20,6,75,7875,2,3,1,1,1,1,1,13,3,3,1,1,5,6,1961,1961,2,2,15,15,2,136,3,3,2,3,3,4,4,572,6,0,572,1144,2,2,2,1,1144,0,0,1144,1,0,1,0,3,1,3,6,1,0,6,2,1961,3,2,456,3,3,1,0,0,0,0,0,0,5,3,6,0,9,2008,1,1,139950
20,6,60,9600,2,3,1,1,1,1,1,20,3,3,1,1,4,7,1950,1995,2,2,15,7,4,0,3,3,2,2,3,4,3,442,6,0,625,1067,2,3,2,1,1067,0,0,1067,0,0,2,0,2,1,2,4,3,0,6,2,1996,3,2,436,3,3,1,290,0,0,0,0,0,5,5,6,0,2,2010,1,1,128000
